auto	autoweb	model
1592	2	2010 ACURA RL TECH SPECS	2010 Acura RL Base
1593	2	2010 ACURA RL TECH SPECS	2010 Acura RL w/CMBS 50 State
1594	2	2011 ACURA TL TECH SPECS	2011 Acura TL (A5) AWD
1595	2	2011 ACURA TL TECH SPECS	2011 Acura TL FWD
1596	2	2010 ACURA TL TECH SPECS	2010 Acura TL w/Technology Package (A5) AWD
1597	2	2010 ACURA TL TECH SPECS	2010 Acura TL w/Technology Package (M6) AWD
1598	2	2010 ACURA TL TECH SPECS	2010 Acura TL w/Technology Package HPT (A5) AWD
1599	2	2010 ACURA TL TECH SPECS	2010 Acura TL w/Technology Package HPT (M6) AWD
1600	2	2011 ACURA TSX TECH SPECS	2011 Acura TSX 2.4 w/Technology Package (A5)
1601	2	2011 ACURA TSX TECH SPECS	2011 Acura TSX 2.4 w/Technology Package (M6)
1602	2	2011 ACURA TSX TECH SPECS	2011 Acura TSX 3.5 (A5)
1603	2	2010 ACURA TSX TECH SPECS	2010 Acura TSX 2.4 (M6)
1604	2	2010 ACURA TSX TECH SPECS	2010 Acura TSX 2.4 w/Technology Pkg (A5)
1605	2	2010 ACURA TSX TECH SPECS	2010 Acura TSX 3.5 (A5)
1606	2	2010 ACURA TSX TECH SPECS	2010 Acura TSX 3.5 w/Technology Pkg (A5)
1607	2	2010 ACURA ZDX TECH SPECS	2010 Acura ZDX w/Technology Package
1608	2	2011 DODGE AVENGER TECH SPECS	2011 Dodge Avenger Mainstreet
1609	2	2010 DODGE AVENGER TECH SPECS	2010 Dodge Avenger SXT
1610	2	2011 DODGE CALIBER TECH SPECS	2011 Dodge Caliber Express
1611	2	2011 DODGE CALIBER TECH SPECS	2011 Dodge Caliber Heat
1612	2	2010 DODGE CALIBER TECH SPECS	2010 Dodge Caliber R/T
1613	2	2010 DODGE CALIBER TECH SPECS	2010 Dodge Caliber Rush
1614	2	2010 DODGE CALIBER TECH SPECS	2010 Dodge Caliber SXT
1615	2	2011 DODGE CHALLENGER TECH SPECS	2011 Dodge Challenger SRT8
1616	2	2010 DODGE CHALLENGER TECH SPECS	2010 Dodge Challenger R/T
1617	2	2010 DODGE CHALLENGER TECH SPECS	2010 Dodge Challenger SRT8
1618	2	2011 DODGE CHARGER TECH SPECS	2011 Dodge Charger AWD
1619	2	2011 DODGE CHARGER TECH SPECS	2011 Dodge Charger R/T RWD
1620	2	2010 DODGE CHARGER TECH SPECS	2010 Dodge Charger 3.5L AWD
1621	2	2010 DODGE CHARGER TECH SPECS	2010 Dodge Charger 3.5L RWD
1622	2	2010 DODGE CHARGER TECH SPECS	2010 Dodge Charger R/T AWD
1623	2	2010 DODGE CHARGER TECH SPECS	2010 Dodge Charger R/T RWD
1624	2	2010 DODGE CHARGER TECH SPECS	2010 Dodge Charger R/T RWD
1625	2	2010 DODGE CHARGER TECH SPECS	2010 Dodge Charger Rallye AWD
1626	2	2010 DODGE CHARGER TECH SPECS	2010 Dodge Charger Rallye RWD
1627	2	2010 DODGE CHARGER TECH SPECS	2010 Dodge Charger SXT AWD
1628	2	2011 DODGE DAKOTA TECH SPECS	2011 Dodge Dakota Bighorn/Lonestar 4x2 Extended Cab
1629	2	2011 DODGE DAKOTA TECH SPECS	2011 Dodge Dakota Bighorn/Lonestar 4x4 Crew Cab
1630	2	2011 DODGE DAKOTA TECH SPECS	2011 Dodge Dakota Bighorn/Lonestar 4x4 Extended Cab
1631	2	2011 DODGE DAKOTA TECH SPECS	2011 Dodge Dakota ST 4x2 Crew Cab
1632	2	2011 DODGE DAKOTA TECH SPECS	2011 Dodge Dakota ST 4x2 Extended Cab
1633	2	2011 DODGE DAKOTA TECH SPECS	2011 Dodge Dakota ST 4x4 Crew Cab
1634	2	2011 DODGE DAKOTA TECH SPECS	2011 Dodge Dakota TRX 4x4 Crew Cab
1635	2	2010 DODGE DAKOTA TECH SPECS	2010 Dodge Dakota Bighorn/Lonestar 4x2 Crew Cab
1636	2	2010 DODGE DAKOTA TECH SPECS	2010 Dodge Dakota Bighorn/Lonestar 4x2 Extended Cab
1637	2	2010 DODGE DAKOTA TECH SPECS	2010 Dodge Dakota Laramie 4x2 Crew Cab
1638	2	2010 DODGE DAKOTA TECH SPECS	2010 Dodge Dakota Laramie 4x4 Crew Cab
1639	2	2010 DODGE DAKOTA TECH SPECS	2010 Dodge Dakota ST 4x2 Crew Cab
1640	2	2010 DODGE DAKOTA TECH SPECS	2010 Dodge Dakota TRX 4x4 Crew Cab
1641	2	2011 DODGE GRAND CARAVAN TECH SPECS	2011 Dodge Grand Caravan Crew Passenger
1642	2	2011 DODGE GRAND CARAVAN TECH SPECS	2011 Dodge Grand Caravan Express Passenger
1643	2	2010 DODGE GRAND CARAVAN TECH SPECS	2010 Dodge Grand Caravan Hero
1644	2	2010 DODGE GRAND CARAVAN TECH SPECS	2010 Dodge Grand Caravan SE Passenger
1645	2	2010 DODGE GRAND CARAVAN TECH SPECS	2010 Dodge Grand Caravan SXT Passenger
1646	2	2011 DODGE JOURNEY TECH SPECS	2011 Dodge Journey Crew FWD
1647	2	2011 DODGE JOURNEY TECH SPECS	2011 Dodge Journey Lux AWD
1648	2	2011 DODGE JOURNEY TECH SPECS	2011 Dodge Journey Lux FWD
1649	2	2011 DODGE JOURNEY TECH SPECS	2011 Dodge Journey Mainstreet AWD
1650	2	2011 DODGE JOURNEY TECH SPECS	2011 Dodge Journey Mainstreet FWD
1651	2	2011 DODGE JOURNEY TECH SPECS	2011 Dodge Journey R/T AWD
1652	2	2010 DODGE JOURNEY TECH SPECS	2010 Dodge Journey R/T AWD
1653	2	2010 DODGE JOURNEY TECH SPECS	2010 Dodge Journey R/T FWD
1654	2	2010 DODGE JOURNEY TECH SPECS	2010 Dodge Journey R/T FWD Original Model Code
1655	2	2011 DODGE NITRO TECH SPECS	2011 Dodge Nitro Detonator 4x2
1656	2	2011 DODGE NITRO TECH SPECS	2011 Dodge Nitro Heat 4x2
1657	2	2011 DODGE NITRO TECH SPECS	2011 Dodge Nitro Shock 4x2
1658	2	2011 DODGE NITRO TECH SPECS	2011 Dodge Nitro Shock 4x4
1659	2	2010 DODGE NITRO TECH SPECS	2010 Dodge Nitro Detonator 4x4
1660	2	2010 DODGE NITRO TECH SPECS	2010 Dodge Nitro Heat 4x2
1661	2	2010 DODGE NITRO TECH SPECS	2010 Dodge Nitro Heat 4x4
1662	2	2010 DODGE NITRO TECH SPECS	2010 Dodge Nitro Shock 4x2
1663	2	2010 DODGE NITRO TECH SPECS	2010 Dodge Nitro Shock 4x4
1664	2	2010 DODGE NITRO TECH SPECS	2010 Dodge Nitro SXT 4x2
1665	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 Laramie 4x2 Crew Cab
1666	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 Laramie 4x2 Quad Cab
1667	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 SLT 4x2 Crew Cab
1668	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 SLT 4x2 Regular Cab 8' Box
1669	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 SLT 4x4 Crew Cab
1670	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 SLT 4x4 Regular Cab 8' Box
1671	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 Sport 4x4 Quad Cab
1672	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 Sport 4x4 Regular Cab 6.5' Box
1673	2	2011 DODGE RAM 1500 TECH SPECS	2011 Dodge Ram 1500 ST 4x2 Quad Cab
1674	2	2010 DODGE RAM 1500 TECH SPECS	2010 Dodge Ram 1500 Laramie 4x2 Quad Cab
1675	2	2010 DODGE RAM 1500 TECH SPECS	2010 Dodge Ram 1500 SLT/Sport/TRX 4x2 Crew Cab
1676	2	2010 DODGE RAM 1500 TECH SPECS	2010 Dodge Ram 1500 SLT/Sport/TRX 4x2 Quad Cab
1677	2	2010 DODGE RAM 1500 TECH SPECS	2010 Dodge Ram 1500 SLT/Sport/TRX 4x2 Regular Cab 6.5' Box
1678	2	2010 DODGE RAM 1500 TECH SPECS	2010 Dodge Ram 1500 SLT/TRX 4x4 Regular Cab 8' Box
1679	2	2010 DODGE RAM 1500 TECH SPECS	2010 Dodge Ram 1500 ST 4x2 Regular Cab 6.5' Box
1680	2	2010 DODGE RAM 1500 TECH SPECS	2010 Dodge Ram 1500 ST 4x2 Regular Cab 8' Box
1681	2	2010 DODGE RAM 1500 TECH SPECS	2010 Dodge Ram 1500 ST 4x4 Crew Cab
1682	2	2011 DODGE RAM 2500 TECH SPECS	2011 Dodge Ram 2500 4x4 Crew Cab Short Box
1683	2	2011 DODGE RAM 2500 TECH SPECS	2011 Dodge Ram 2500 Laramie 4x2 Crew Cab Short Box
1684	2	2011 DODGE RAM 2500 TECH SPECS	2011 Dodge Ram 2500 Laramie 4x2 Mega Cab HD
1685	2	2011 DODGE RAM 2500 TECH SPECS	2011 Dodge Ram 2500 Laramie 4x4 Crew Cab Long Box
1686	2	2011 DODGE RAM 2500 TECH SPECS	2011 Dodge Ram 2500 ST 4x4 Crew Cab Long Box
1687	2	2011 DODGE RAM 2500 TECH SPECS	2011 Dodge Ram 2500 ST 4x4 Crew Cab Short Box
1688	2	2010 DODGE RAM 2500 TECH SPECS	2010 Dodge Ram 2500 Laramie 4x2 Crew Cab Short Box
1689	2	2010 DODGE RAM 2500 TECH SPECS	2010 Dodge Ram 2500 Laramie 4x2 Mega Cab
1690	2	2010 DODGE RAM 2500 TECH SPECS	2010 Dodge Ram 2500 Laramie 4x4 Mega Cab
1691	2	2010 DODGE RAM 2500 TECH SPECS	2010 Dodge Ram 2500 SLT 4x2 Crew Cab Long Box
1692	2	2010 DODGE RAM 2500 TECH SPECS	2010 Dodge Ram 2500 SLT 4x2 Mega Cab
1693	2	2010 DODGE RAM 2500 TECH SPECS	2010 Dodge Ram 2500 SLT 4x4 Mega Cab
1694	2	2010 DODGE RAM 2500 TECH SPECS	2010 Dodge Ram 2500 SLT 4x4 Regular Cab
1695	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 Laramie 4x2 Mega Cab Dual Rear Wheel
1696	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 Laramie 4x4 Crew Cab Long Box DRW
1697	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 Laramie 4x4 Mega Cab Dual Rear Wheel
1698	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 Laramie Longhorn Edition 4x4 Crew Cab Short Box
1699	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 SLT 4x2 Crew Cab Short Box
1700	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 SLT 4x2 Regular Cab Dual Rear Wheel
1701	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 SLT 4x4 Crew Cab Long Box DRW
1702	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 SLT 4x4 Crew Cab Short Box
1703	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 ST 4x2 Crew Cab Long Box DRW
1704	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 ST 4x2 Crew Cab Short Box
1705	2	2011 DODGE RAM 3500 TECH SPECS	2011 Dodge Ram 3500 ST 4x2 Regular Cab Dual Rear Wheel
1706	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 Laramie 4x2 Crew Cab Long Box DRW
1707	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 Laramie 4x2 Mega Cab Dual Rear Wheel
1708	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 Laramie 4x4 Mega Cab Dual Rear Wheel
1709	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 SLT 4x2 Mega Cab Dual Rear Wheel
1710	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 SLT 4x4 Crew Cab Short Box
1711	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 ST 4x2 Crew Cab Long Box DRW
1712	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 ST 4x2 Regular Cab Dual Rear Wheel
1713	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 ST 4x4 Crew Cab Long Box DRW
1714	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 ST 4x4 Crew Cab Short Box
1715	2	2010 DODGE RAM 3500 TECH SPECS	2010 Dodge Ram 3500 ST 4x4 Regular Cab Dual Rear Wheel
1716	2	2010 DODGE VIPER TECH SPECS	2010 Dodge Viper Coupe
1717	2	2011 AUDI A3 TECH SPECS	2011 Audi A3 2.0 TDI FrontTrak
1718	2	2011 AUDI A3 TECH SPECS	2011 Audi A3 2.0T FrontTrak
1719	2	2011 AUDI A3 TECH SPECS	2011 Audi A3 2.0T w/PZEV FrontTrak
1720	2	2011 AUDI A3 TECH SPECS	2011 Audi A3 quattro
1721	2	2010 AUDI A3 TECH SPECS	2010 Audi A3 2.0 TDI FrontTrak
1722	2	2010 AUDI A3 TECH SPECS	2010 Audi A3 2.0T (M6) FrontTrak
1723	2	2010 AUDI A3 TECH SPECS	2010 Audi A3 2.0T w/PZEV (M6) FrontTrak
1724	2	2010 AUDI A3 TECH SPECS	2010 Audi A3 2.0T w/PZEV FrontTrak
1725	2	2011 AUDI A4 TECH SPECS	2011 Audi A4 (M6) quattro Sedan
1726	2	2010 AUDI A4 TECH SPECS	2010 Audi A4 FrontTrak Sedan w/o Sunroof
1727	2	2011 AUDI A5 TECH SPECS	2011 Audi A5 (M6) quattro Coupe
1728	2	2010 AUDI A5 TECH SPECS	2010 Audi A5 2.0T quattro Coupe
1729	2	2010 AUDI A5 TECH SPECS	2010 Audi A5 quattro Cabriolet
1730	2	2011 AUDI A6 TECH SPECS	2011 Audi A6 3.0 Premium quattro Sedan
1731	2	2011 AUDI A6 TECH SPECS	2011 Audi A6 FrontTrak Sedan
1732	2	2010 AUDI A6 TECH SPECS	2010 Audi A6 3.0 Premium quattro Sedan
1733	2	2010 AUDI A6 TECH SPECS	2010 Audi A6 FrontTrak Sedan
1734	2	2011 AUDI A8 TECH SPECS	2011 Audi A8 Long Wheelbase
1735	2	2011 AUDI R8 TECH SPECS	2011 Audi R8 4.2 (M6)
1736	2	2011 AUDI R8 TECH SPECS	2011 Audi R8 4.2 (M6)
1737	2	2011 AUDI R8 TECH SPECS	2011 Audi R8 5.2
1738	2	2010 AUDI R8 TECH SPECS	2010 Audi R8 4.2 (M6)
1739	2	2010 AUDI R8 TECH SPECS	2010 Audi R8 5.2 (M6)
1740	2	2011 AUDI S4 TECH SPECS	2011 Audi S4 (M6)
1741	2	2010 AUDI S4 TECH SPECS	2010 Audi S4 Base
1742	2	2011 AUDI S5 TECH SPECS	2011 Audi S5 (M6) Coupe
1743	2	2011 AUDI S5 TECH SPECS	2011 Audi S5 Cabriolet
1744	2	2010 AUDI S5 TECH SPECS	2010 Audi S5 (M6) Coupe
1745	2	2010 AUDI S5 TECH SPECS	2010 Audi S5 Coupe
1746	2	2011 AUDI TT TECH SPECS	2011 Audi TT Roadster
1747	2	2010 AUDI TT TECH SPECS	2010 Audi TT Coupe
1748	2	2011 AUDI TTS TECH SPECS	2011 Audi TTS Roadster
1749	2	2010 AUDI TTS TECH SPECS	2010 Audi TTS Coupe
1750	2	2011 FORD E-150 TECH SPECS	2011 Ford E-150 Commercial Cargo
1751	2	2011 FORD E-150 TECH SPECS	2011 Ford E-150 Extended Cargo HD
1752	2	2010 FORD E-150 TECH SPECS	2010 Ford E-150 Commercial Cargo
1753	2	2010 FORD E-150 TECH SPECS	2010 Ford E-150 Recreational Cargo
1754	2	2010 FORD E-150 TECH SPECS	2010 Ford E-150 XL Passenger
1755	2	2011 FORD E-250 TECH SPECS	2011 Ford E-250 Commercial Cargo
1756	2	2011 FORD E-250 TECH SPECS	2011 Ford E-250 Recreational Extended Cargo
1757	2	2010 FORD E-250 TECH SPECS	2010 Ford E-250 Commercial Cargo
1758	2	2010 FORD E-250 TECH SPECS	2010 Ford E-250 Commercial Extended Cargo
1759	2	2010 FORD E-250 TECH SPECS	2010 Ford E-250 Recreational Cargo
1760	2	2010 FORD E-250 TECH SPECS	2010 Ford E-250 Recreational Extended Cargo
1761	2	2011 FORD E-350 SUPER DUTY TECH SPECS	2011 Ford E-350 Super Duty Commercial Cargo
1762	2	2011 FORD E-350 SUPER DUTY TECH SPECS	2011 Ford E-350 Super Duty Commercial Extended Cargo
1763	2	2011 FORD E-350 SUPER DUTY TECH SPECS	2011 Ford E-350 Super Duty Recreational Extended Cargo
1764	2	2011 FORD E-350 SUPER DUTY TECH SPECS	2011 Ford E-350 Super Duty XL Passenger
1765	2	2010 FORD E-350 SUPER DUTY TECH SPECS	2010 Ford E-350 Super Duty Commercial Extended Cargo
1766	2	2010 FORD E-350 SUPER DUTY TECH SPECS	2010 Ford E-350 Super Duty Recreational Extended Cargo
1767	2	2010 FORD E-350 SUPER DUTY TECH SPECS	2010 Ford E-350 Super Duty XL Passenger
1768	2	2010 FORD E-350 SUPER DUTY TECH SPECS	2010 Ford E-350 Super Duty XLT Passenger
1769	2	2010 FORD E-350 SUPER DUTY TECH SPECS	2010 Ford E-350 Super Duty XLT Passenger
1770	2	2011 FORD EDGE TECH SPECS	2011 Ford Edge SE FWD
1771	2	2011 FORD EDGE TECH SPECS	2011 Ford Edge SEL AWD
1772	2	2011 FORD EDGE TECH SPECS	2011 Ford Edge Sport AWD
1773	2	2011 FORD EDGE TECH SPECS	2011 Ford Edge Sport FWD
1774	2	2010 FORD EDGE TECH SPECS	2010 Ford Edge Limited AWD
1775	2	2010 FORD EDGE TECH SPECS	2010 Ford Edge Sport AWD
1776	2	2011 FORD ESCAPE TECH SPECS	2011 Ford Escape Limited FWD 2.5L
1777	2	2011 FORD ESCAPE TECH SPECS	2011 Ford Escape XLS 4x4
1778	2	2011 FORD ESCAPE TECH SPECS	2011 Ford Escape XLS FWD
1779	2	2010 FORD ESCAPE TECH SPECS	2010 Ford Escape Limited 4x4 3.0L
1780	2	2010 FORD ESCAPE TECH SPECS	2010 Ford Escape XLT 4x4
1781	2	2010 FORD ESCAPE TECH SPECS	2010 Ford Escape XLT FWD
1782	2	2011 FORD ESCAPE HYBRID TECH SPECS	2011 Ford Escape Hybrid Base FWD
1783	2	2011 FORD ESCAPE HYBRID TECH SPECS	2011 Ford Escape Hybrid Limited FWD
1784	2	2010 FORD ESCAPE HYBRID TECH SPECS	2010 Ford Escape Hybrid Base FWD
1785	2	2011 FORD EXPEDITION TECH SPECS	2011 Ford Expedition King Ranch 4x4
1786	2	2011 FORD EXPEDITION TECH SPECS	2011 Ford Expedition Limited 4x4
1787	2	2011 FORD EXPEDITION TECH SPECS	2011 Ford Expedition XL 4x4
1788	2	2011 FORD EXPEDITION TECH SPECS	2011 Ford Expedition XLT 4x2
1789	2	2011 FORD EXPEDITION TECH SPECS	2011 Ford Expedition XLT 4x4
1790	2	2010 FORD EXPEDITION TECH SPECS	2010 Ford Expedition King Ranch 4x2
1791	2	2010 FORD EXPEDITION TECH SPECS	2010 Ford Expedition Limited 4x4
1792	2	2010 FORD EXPEDITION TECH SPECS	2010 Ford Expedition XLT 4x4
1793	2	2011 FORD EXPEDITION EL TECH SPECS	2011 Ford Expedition EL King Ranch 4x2
1794	2	2011 FORD EXPEDITION EL TECH SPECS	2011 Ford Expedition EL King Ranch 4x4
1795	2	2011 FORD EXPEDITION EL TECH SPECS	2011 Ford Expedition EL Limited 4x2
1796	2	2010 FORD EXPEDITION EL TECH SPECS	2010 Ford Expedition EL Eddie Bauer 4x4
1797	2	2010 FORD EXPEDITION EL TECH SPECS	2010 Ford Expedition EL King Ranch 4x4
1798	2	2010 FORD EXPEDITION EL TECH SPECS	2010 Ford Expedition EL Limited 4x2
1799	2	2010 FORD EXPEDITION EL TECH SPECS	2010 Ford Expedition EL XLT 4x2
1800	2	2010 FORD EXPEDITION EL TECH SPECS	2010 Ford Expedition EL XLT 4x4
1801	2	2011 FORD EXPLORER TECH SPECS	2011 Ford Explorer Base 4x4
1802	2	2011 FORD EXPLORER TECH SPECS	2011 Ford Explorer Base FWD
1803	2	2011 FORD EXPLORER TECH SPECS	2011 Ford Explorer Limited FWD
1804	2	2011 FORD EXPLORER TECH SPECS	2011 Ford Explorer XLT 4x4
1805	2	2011 FORD EXPLORER TECH SPECS	2011 Ford Explorer XLT FWD
1806	2	2010 FORD EXPLORER TECH SPECS	2010 Ford Explorer Eddie Bauer 4x2
1807	2	2010 FORD EXPLORER TECH SPECS	2010 Ford Explorer Limited 4x2
1808	2	2010 FORD EXPLORER TECH SPECS	2010 Ford Explorer Limited AWD
1809	2	2010 FORD EXPLORER SPORT TRAC TECH SPECS	2010 Ford Explorer Sport Trac Limited 4x2
1810	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 4x4 Super Cab 5.5' Box
1811	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 FX2 4x2 Super Cab 6.5' Box
1812	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 FX4 4x4 SuperCrew 5.5' Box
1813	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 Harley-Davidson AWD SuperCrew 5.5' Box
1814	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 King Ranch 4x2 SuperCrew 5.5' Box
1815	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 King Ranch 4x2 SuperCrew 6.5' Box
1816	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 King Ranch 4x4 SuperCrew 5.5' Box
1817	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 Lariat 4x2 SuperCrew 5.5' Box
1818	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 Lariat 4x2 SuperCrew 6.5' Box
1819	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 Lariat 4x4 SuperCrew 6.5' Box
1820	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 Lariat Limited 4x2 SuperCrew 5.5' Box
1821	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 Platinum 4x2 SuperCrew 5.5' Box
1822	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 Platinum 4x4 SuperCrew 6.5' Box
1823	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 STX 4x2 Regular Cab 6.5' Box
1824	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 STX 4x4 Regular Cab 6.5' Box
1825	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 SVT Raptor 4x4 SuperCrew 5.5' Box
1826	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XL 4x2 Regular Cab 8' Box
1827	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XL 4x2 Super Cab 6.5' Box
1828	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XL 4x2 SuperCrew 5.5' Box
1829	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XL 4x2 SuperCrew 6.5' Box
1830	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XL 4x4 Regular Cab 6.5' Box
1831	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XL 4x4 Super Cab 6.5' Box
1832	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XL 4x4 Super Cab 8' Box
1833	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XL 4x4 SuperCrew 5.5' Box
1834	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XLT 4x2 Regular Cab 6.5' Box
1835	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XLT 4x2 Regular Cab 8' Box
1836	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XLT 4x2 SuperCrew 5.5' Box
1837	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XLT 4x2 SuperCrew 6.5' Box
1838	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XLT 4x4 Regular Cab 6.5' Box
1839	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XLT 4x4 Regular Cab 8' Box
1840	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XLT 4x4 Super Cab 6.5' Box
1841	2	2011 FORD F-150 TECH SPECS	2011 Ford F-150 XLT 4x4 SuperCrew 6.5' Box
1842	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 4x4 Super Cab 5.5' Box
1843	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 Lariat 4x2 Super Cab 6.5' Box
1844	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 Lariat 4x2 SuperCrew 5.5' Box
1845	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 Lariat 4x2 SuperCrew 6.5' Box
1846	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 Lariat 4x4 Super Cab 6.5' Box
1847	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 STX 4x2 Regular Cab 6.5' Box
1848	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 STX 4x4 Super Cab 6.5' Box
1849	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XL 4x2 Regular Cab 8' Box
1850	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XL 4x2 Super Cab 6.5' Box
1851	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XL 4x2 SuperCrew 6.5' Box
1852	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XL 4x4 SuperCrew 6.5' Box
1853	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XLT 4x2 Super Cab 8' Box
1854	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XLT 4x2 SuperCrew 5.5' Box
1855	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XLT 4x2 SuperCrew 6.5' Box
1856	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XLT 4x4 Regular Cab 6.5' Box
1857	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XLT 4x4 Regular Cab 8' Box
1858	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XLT 4x4 Super Cab 8' Box
1859	2	2010 FORD F-150 TECH SPECS	2010 Ford F-150 XLT 4x4 SuperCrew 6.5' Box
1860	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 Lariat 4x2 Crew Cab Long Box
1861	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 Lariat 4x2 Super Cab Long Box
1862	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 Lariat 4x2 Super Cab Short Box
1863	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 Lariat 4x4 Crew Cab Long Box
1864	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 Lariat 4x4 Super Cab Short Box
1865	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 XL 4x2 Regular Cab
1866	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 XL 4x4 Super Cab Long Box
1867	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 XL 4x4 Super Cab Short Box
1868	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 XLT 4x2 Regular Cab
1869	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 XLT 4x2 Super Cab Long Box
1870	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 XLT 4x4 Crew Cab Long Box
1871	2	2011 FORD F-250 TECH SPECS	2011 Ford F-250 XLT 4x4 Super Cab Short Box
